Annotation	baseMean.CX	log2FoldChange.CX	lfcSE.CX	stat.CX	pvalue.CX	padj.CX	baseMean.QJ	log2FoldChange.QJ	lfcSE.QJ	stat.QJ	pvalue.QJ	padj.QJ	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Annotation2	q0.2	direction
Bradyrhizobium_guangzhouense	52.3501126147068	-1.64192404360009	0.685786089052641	-2.39422185694709	0.0166556707604933	0.235485560444513	86.80469115	-0.38990924	0.366814306	-1.062960833	0.287799714	0.574385083	32.0911682	-0.404230279	0.334876866	-1.207101237	0.227393159	0.932588999	Bradyrhizobium_guangzhouense		
Bradyrhizobium_icense	29.8905767912248	0.662428505292432	0.562786133204846	1.17705193182384	0.239174779083565		34.2661188	0.056874036	0.419176484	0.135680406	0.892073938		15.05947748	-0.157015353	1.091188553	-0.143893879	0.885584269	0.999634334	Bradyrhizobium_icense		
Bradyrhizobium_japonicum	33.9653577606544	-0.311248186661744	0.668680952343463	-0.465465908025259	0.641597845464165		26.40878841	-0.807628938	0.572101562	-1.411688049	0.158041834		270.8188826	-0.332036986	0.193340614	-1.717368016	0.085911952	0.808784152	Bradyrhizobium_japonicum		
Bradyrhizobium_lablabi	36.7156580760062	0.601952491938864	0.619525231960658	0.971635150409968	0.331232089125214		80.11645562	-0.427469716	0.557174498	-0.767209764	0.442956808	0.70205449	89.9360187	0.425074168	0.311189079	1.365967501	0.171949164	0.888176915	Bradyrhizobium_lablabi		
Bradyrhizobium_oligotrophicum	13.7069302278921	-0.508057298959872	0.923979852628848	-0.54985755102168	0.582417081407404		33.76705628	-0.319318035	0.448484685	-0.711993175	0.476469002		44.1337582	-0.123670029	0.314211024	-0.393589084	0.693884442	0.999634334	Bradyrhizobium_oligotrophicum		
Bradyrhizobium_ottawaense	0	0	0	0	1		0	0	0	0	1								Bradyrhizobium_ottawaense		
Bradyrhizobium_paxllaeri	20.3085916657215	0.883791046488252	0.83406330869934	1.0596210590614	0.28931702906399		16.60128473	-0.844996515	0.486661793	-1.736311598	0.082508754		34.60736242	-0.306890476	0.270633583	-1.133970416	0.256806958	0.966283101	Bradyrhizobium_paxllaeri		
Bradyrhizobium_sp.	86.0518847117083	-0.0767086489716422	0.417651269227065	-0.183666744539301	0.854274899058625	0.977462043566358	93.96462935	-0.344895638	0.407090825	-0.847220366	0.396872304	0.664431815	22.0249027	-7.769313931	1.428755939	-5.437817418	5.39e-08	1.39e-05	Bradyrhizobium_sp.	mice	decrease
Bradyrhizobium_sp._58S1	6.56393714722866	-1.33807937151041	2.22888161533991	-0.600336672123502	0.548281883295771		15.02116156	-1.425146136	1.336892823	-1.066013753	0.286417425		3.906035961	-5.272535699	3.009913011	-1.751723615			Bradyrhizobium_sp._58S1		
Bradyrhizobium_sp._6(2017)	29.8059863077066	-1.08866783494468	0.577403263697323	-1.88545493832776	0.0593684427655467		31.64630589	0.072465879	0.350855494	0.206540527	0.836368711		95.32312844	0.062244676	0.252972875	0.246052766	0.805641386	0.999634334	Bradyrhizobium_sp._6(2017)		
Bradyrhizobium_sp._BTAi1	32.0523830060375	-0.134068467220761	0.513177056449014	-0.261251873083459	0.793898277728128		52.39126027	0.114941595	0.316498296	0.363166553	0.716480471	0.888933611	62.03768013	-0.543024548	0.398229223	-1.363597941	0.17269414	0.888176915	Bradyrhizobium_sp._BTAi1		
Bradyrhizobium_sp._CCBAU_051011	25.0764504216638	-0.292872807687425	0.841005096139225	-0.348241418550145	0.72765888464323		28.82901053	-0.477649529	0.570359697	-0.837453157	0.402337897		5.185743189	-1.618826948	2.622270496	-0.617337895	0.537011877	0.999634334	Bradyrhizobium_sp._CCBAU_051011		
Bradyrhizobium_sp._CCGE-LA001	25.8112943562622	0.314453533504592	0.846313751765124	0.371556686688298	0.710222942815067		30.70274419	-0.368891683	0.57181216	-0.645127385	0.518844639		43.22974509	-0.346965662	0.476794243	-0.727705224	0.466794052	0.999634334	Bradyrhizobium_sp._CCGE-LA001		
Bradyrhizobium_sp._LCT2	7.45424492464242	-1.63339532968928	1.95240418607216	-0.836607164306149	0.402813417206644		15.23008727	-1.603582271	1.420955846	-1.128523645	0.259098837								Bradyrhizobium_sp._LCT2		
Bradyrhizobium_sp._ORS_278	30.8172128403465	0.888912592177192	0.582696091847314	1.52551665373125	0.127130282941664		37.9697953	-0.363797532	0.396681362	-0.917102659	0.359088848		29.85703127	-0.675094103	0.93090613	-0.725201051	0.468328698	0.999634334	Bradyrhizobium_sp._ORS_278		
Bradyrhizobium_sp._ORS_285	19.968316408808	0.0793965920129437	0.629620794638962	0.126102239139785	0.899650995045026		37.19042646	-0.235365072	0.416459074	-0.565157748	0.571966473		42.40698042	-0.277595607	0.561744629	-0.494166909	0.621188307	0.999634334	Bradyrhizobium_sp._ORS_285		
Bradyrhizobium_sp._ORS_3257	15.4928832469606	-0.964784728656394	0.836684215525724	-1.15310497168896	0.248867301250904		11.60732797	-0.628177099	0.720170517	-0.872261616	0.383065672		6.657748214	-2.327898143	2.101686332	-1.107633479	0.268020139	0.980336288	Bradyrhizobium_sp._ORS_3257		
Bradyrhizobium_sp._S23321	26.5489312091748	2.3806923112352	1.37414491404398	1.73248999207008	0.0831863574539371		1.975786085	-0.661686339	2.74586929	-0.240975177	0.809574355								Bradyrhizobium_sp._S23321		
Bradyrhizobium_sp._SK17	14.4628052845904	-0.112023025861067	0.939979826234023	-0.119175989457009	0.905135928699099		33.48744341	-0.038676728	0.724843489	-0.05335873	0.957446087		17.02857992	-0.197174524	1.367923313	-0.144141504	0.885388732	0.999634334	Bradyrhizobium_sp._SK17		
Bradyrhizobium_sp._TM102	0	0	0	0	1		0	0	0	0	1								Bradyrhizobium_sp._TM102		
Bradyrhizobium_sp._WSM471	0	0	0	0	1		0.520046998	-2.469845612	2.915295072	-0.847202616	0.396882195		9.816105755	0.451240437	2.897963171	0.155709514			Bradyrhizobium_sp._WSM471		
Bradyrhizobium_symbiodeficiens	14.1596250999637	-0.740916806202355	1.0740175663526	-0.689855389161404	0.490285132336747		25.63499704	-0.212743052	0.486958137	-0.436881604	0.662197214		31.77919091	1.544448212	0.580402198	2.660996492	0.007790977	0.286498444	Bradyrhizobium_symbiodeficiens		
Bradyrhizobium_zhanjiangense	59.1386151448617	-0.253406639660133	0.568705502811936	-0.445584996816765	0.655897050054731	0.931637386399223	35.0537266	-0.178782723	0.441728261	-0.404734626	0.685672587		11.20336136	-0.396551353	1.586716148	-0.249919529	0.80264958	0.999634334	Bradyrhizobium_zhanjiangense		
Bremerella_volcania	14.4050683042216	1.48363083442587	0.953982547283629	1.55519704071145	0.119899148891429		12.49370659	-1.986068881	0.777652179	-2.553929551	0.010651481		17.99136489	0.153850791	0.308384164	0.498893292	0.61785456	0.999634334	Bremerella_volcania		
Brenneria_goodwinii	92.0647598486408	0.862295337497965	0.378337693984771	2.27916845508043	0.0226570534914943	0.266087018321555	77.15817485	0.198481728	0.205270559	0.9669274	0.333580328	0.605985448	171.1338809	-0.664209416	0.509013258	-1.304896103	0.191928228	0.906374355	Brenneria_goodwinii		
Brenneria_rubrifaciens	33.3259967603539	-0.641038748625618	0.663550961164114	-0.966073121951325	0.334007592902628		46.44367588	0.189788193	0.428031195	0.44339804	0.657477853	0.852019246	34.47737271	0.671189613	0.684692434	0.980278998	0.326948419	0.995442878	Brenneria_rubrifaciens		
Breoghania_sp._L-A4	39.7729739503944	-0.0617677999270909	0.56259536457986	-0.10979080848492	0.912575280742026	0.983029009522823	25.93477073	0.341386832	0.529573047	0.644645406	0.519157003		33.67947768	-0.829520143	0.760460453	-1.090812993	0.275355178	0.983844239	Breoghania_sp._L-A4		
Brevefilum_fermentans	12.6781103563132	-0.419573975430621	0.740223001825792	-0.566821045003633	0.570835770947389		43.92894866	1.074438931	0.359442703	2.98917998	0.002797273	0.035049276	14.98217427	-0.975318027	0.730433379	-1.335259389	0.181791465	0.89384208	Brevefilum_fermentans	QJ	increase
Brevibacillus_agri	32.4979785417022	-0.447141820320318	0.449723914289346	-0.994258490849641	0.320097038624279		58.44441906	-0.448725511	0.220394289	-2.036012425	0.041749108	0.196490825	89.57647623	-0.051816346	0.228103485	-0.227161573	0.820298107	0.999634334	Brevibacillus_agri	QJ	decrease
Brevibacillus_brevis	184.002830398248	-0.321360391007453	0.307508629367664	-1.04504511521603	0.296002118726247	0.764577114663957	203.775149	-0.588900478	0.252026248	-2.336663272	0.0194567	0.11628927	273.3682923	0.228457769	0.239931173	0.952180436	0.341005481	0.999634334	Brevibacillus_brevis	QJ	decrease
Brevibacillus_formosus	8.90525449317024	1.38799210216286	1.50242492196054	0.923834583595463	0.355572446249742		19.31873266	-1.428627895	1.214116278	-1.176681279	0.239322743		42.90296164	-0.69128266	1.460400799	-0.47335133	0.635962547	0.999634334	Brevibacillus_formosus		
Brevibacillus_laterosporus	195.475335986325	0.0641227029032502	0.215742891784838	0.297218148754584	0.766299966902123	0.954887687570239	224.2134697	0.048406414	0.14200249	0.34088426	0.733190715	0.896732922	397.9128425	0.166654637	0.310342661	0.537002026	0.591266215	0.999634334	Brevibacillus_laterosporus		
Brevibacillus_sp._7WMA2							0.424657566	-2.196170908	2.916606726	-0.752988357	0.45145691		51.20761815	-23.99495464	3.003690359	-7.988491412	1.37e-15	5.98e-12	Brevibacillus_sp._7WMA2	mice	decrease
Brevibacillus_sp._SCSIO_07484	30.6295043127383	-0.434481312866495	0.443085299243357	-0.980581647841724	0.326799088070185		40.13301509	0.009437808	0.36081476	0.026156934	0.979132166		142.2039401	-0.45095826	0.197239781	-2.286345365	0.022234062	0.496359377	Brevibacillus_sp._SCSIO_07484		
Brevibacterium_aurantiacum	40.4973866449864	-0.258566370802284	0.448768679014117	-0.576168487003858	0.564501303247217	0.901299728093648	119.1348894	-0.013547276	0.25149391	-0.053867211	0.95704096	0.98730609	65.99528386	0.020395785	0.238470319	0.08552756	0.931841986	0.999634334	Brevibacterium_aurantiacum		
Brevibacterium_linens	33.4701127627016	-0.312862819074772	0.418640933180594	-0.747329738393757	0.454864545761334		49.27674277	-0.182524393	0.326629954	-0.558810944	0.576290753	0.797454745	67.49473434	0.030673079	0.213260078	0.143829449	0.885635148	0.999634334	Brevibacterium_linens		
Brevibacterium_sandarakinum	10.6786401002279	1.01252860140492	1.05320567722285	0.961377842241427	0.336362221169413		19.40854422	1.076424271	0.634021577	1.697772299	0.089550746		39.9372018	-0.5305425	0.395868824	-1.340197733	0.180181068	0.889318379	Brevibacterium_sandarakinum		
Brevibacterium_siliguriense	4.51171146120321	-0.214392840855661	1.57040899889039	-0.136520384821498	0.891409910659173		6.355895397	-1.002441054	0.877534799	-1.142337666	0.25331369		8.851929853	0.118653934	1.917133861	0.061891314	0.950649385	0.999634334	Brevibacterium_siliguriense		
Brevibacterium_sp._CS2	40.6038045730801	0.0359667962781796	0.576401962084298	0.062398809587882	0.950245242925678	0.988986838333747	38.83776054	-0.272640544	0.381792752	-0.714106128	0.475161557		23.88174817	0.14790448	0.314814274	0.469815038	0.63848717	0.999634334	Brevibacterium_sp._CS2		
Brevirhabdus_pacifica	25.0730493396382	-0.297844507734652	0.789192389762177	-0.377404181285134	0.705873260026909		73.23704017	-0.270207425	0.418007872	-0.646417073	0.518009286	0.758757256	21.27586519	0.066952149	1.393068046	0.048060933	0.961667682	0.999634334	Brevirhabdus_pacifica		
Brevundimonas_diminuta	20.2539318577546	0.270614855695789	1.51445017534785	0.178688516862982	0.858182286281184		47.77746013	-0.666159098	0.890607798	-0.747982557	0.454470679	0.712781784	18.34578754	-1.997726204	2.642133073	-0.756103553	0.449587112	0.999634334	Brevundimonas_diminuta		
Brevundimonas_mediterranea	16.9149025620981	-1.76745546556058	1.07753545184237	-1.64027593016878	0.100947807922963		23.8657052	-0.137194995	0.569036286	-0.24110061	0.80947714		25.16615107	1.396977009	1.124691156	1.242098332	0.214200284	0.918061157	Brevundimonas_mediterranea		
Brevundimonas_naejangsanensis	33.4574630507479	-0.437587171275354	0.550889602246464	-0.794328245606604	0.427004364674407		49.17487613	-0.18822915	0.326211266	-0.577016093	0.563928584	0.789750468	67.12738583	0.250606862	0.36620491	0.684335067	0.493763608	0.999634334	Brevundimonas_naejangsanensis		
Brevundimonas_sp._'scallop'	0	0	0	0	1		0.824084974	0.68703906	2.913694565	0.235796527	0.813590563		5.882737618	-1.034580182	2.909761538	-0.355554972	0.72217387	0.999634334	Brevundimonas_sp._.scallop.		
Brevundimonas_sp._Bb-A	0.265667090028344	-1.66126060946079	2.93163101637975	-0.566667701419079	0.570939968652874		11.03146013	-0.37836189	1.07612571	-0.351596367	0.72514099		1.571912732	-3.962685726	3.019846267	-1.31221439			Brevundimonas_sp._Bb-A		
Brevundimonas_sp._DS20	0	0	0	0	1		0.228589834	-1.415299277	2.921189733	-0.48449413	0.62803523		9.289932756	-1.278384799	2.665894081	-0.47953323	0.631559334	0.999634334	Brevundimonas_sp._DS20		
Brevundimonas_sp._GW460-12-10-14-LB2	0	0	0	0	1		0.170680053	-1.118326426	2.922908768	-0.382607366	0.702010908		12.30131984	-1.457321548	2.898755341	-0.502740444			Brevundimonas_sp._GW460-12-10-14-LB2		
Brevundimonas_sp._LM2	49.4166132145298	-0.36946583471864	0.461774934870722	-0.800099370534425	0.423653225846443	0.837284547425551	44.91419677	0.112839647	0.338172626	0.333674693	0.738625048	0.899291287	16.41394338	0.387562089	1.389101402	0.279002014	0.780243279	0.999634334	Brevundimonas_sp._LM2		
Brevundimonas_sp._M20	29.3361253266189	-0.226325611396382	0.699760859895196	-0.323432795927282	0.746367495533129		39.43093622	0.362021941	0.439389745	0.823919869	0.40998509		19.05974348	0.01520159	0.614580091	0.024734921	0.980266401	0.999634334	Brevundimonas_sp._M20		
Brevundimonas_sp._MF30-B	16.2925848751753	-0.269297945890168	0.915618267038959	-0.294115960312868	0.76866929542003		11.17664163	-0.687405886	0.701533977	-0.979861145	0.327154665		9.593220343	-0.218668561	2.295876483	-0.095244044	0.924120987	0.999634334	Brevundimonas_sp._MF30-B		
Brevundimonas_sp._SGAir0440	0.80386706520637	-3.11441862495406	2.91958586581102	-1.06673301217977	0.286092415481124		1.925953368	0.384821689	2.184166598	0.176186967	0.860147059		36.33948601	-0.297761234	1.232051924	-0.241679127	0.809028804	0.999634334	Brevundimonas_sp._SGAir0440		
Brevundimonas_subvibrioides	17.5861118674336	0.660176653891542	0.686228468842296	0.962036237006161	0.336031401596837		20.54564102	-0.048899812	0.533512327	-0.091656387	0.92697105		12.96829607	-0.944396862	1.613264656	-0.585394876	0.558282234	0.999634334	Brevundimonas_subvibrioides		
Brevundimonas_vancanneytii	6.12224753294147	-4.43300715851415	2.64561968203869	-1.67560257757763	0.0938160635969155		6.330045021	-1.538901583	1.82822651	-0.841745579	0.39993038		5.560825216	6.060296728	3.009069844	2.014009991			Brevundimonas_vancanneytii		
Brevundimonas_vesicularis	37.4456618360037	-0.0799677986331283	1.18969831002061	-0.0672168716720654	0.946409053848233		24.01823518	-0.082102703	1.478335973	-0.055537242	0.955710461		3.118385344	5.236091368	3.013600657	1.737486802			Brevundimonas_vesicularis		
Brochothrix_thermosphacta	28.2751376128801	0.544983125207095	0.545692475194785	0.998700092048297	0.317939996073179		35.01933807	-0.767355145	0.498976779	-1.537857427	0.124083479		49.23739515	-0.893797922	0.367255684	-2.433721143	0.014944503	0.444119761	Brochothrix_thermosphacta		
Brucella_abortus							0	0	0	0	1								Brucella_abortus		
Brucella_melitensis													242.4641998	-0.491028727	0.312692054	-1.570326847	0.116339091	0.854170803	Brucella_melitensis		
Brucella_pinnipedialis	0	0	0	0	1														Brucella_pinnipedialis		
Brucella_sp._09RB8471																			Brucella_sp._09RB8471		
Brucella_sp._09RB8910	0.46653469613874	2.23441556250541	2.92675919353378	0.763443595715699	0.445198888656873		0	0	0	0	1		1.429011575	-3.825378475	3.021505029	-1.266050673			Brucella_sp._09RB8910		
Brucella_sp._10RB9215	0.427267166903086	-2.2135297569346	2.92678756275294	-0.756300110436628	0.44946928192751		0	0	0	0	1								Brucella_sp._10RB9215		
Brucella_sp._141012304	6.028392415719	0.494014015959756	2.42188320984239	0.203979289320027	0.838369683382268		2.045256603	1.446833391	2.904322893	0.498165474	0.618367415		5.248492985	-0.641408612	2.910365316	-0.220387664	0.825569252	0.999634334	Brucella_sp._141012304		
Brucella_sp._2280							1.555438133	-4.03357421	2.910470386	-1.385883955	0.165782341								Brucella_sp._2280		
Buchnera_aphidicola	318.617023910827	-0.25587192727817	0.225273760686324	-1.13582658938451	0.25602914662699	0.741416966165265	426.4273607	-0.969655153	0.206594075	-4.693528372	2.69e-06	0.000338709	323.4607383	0.147390865	0.172839949	0.852759247	0.393792828	0.999634334	Buchnera_aphidicola	QJ	decrease
Burkholderia_ambifaria	16.4469750801539	-2.73185567412054	1.45184376973508	-1.88164576042437	0.0598841286864826		11.96721674	-1.55547478	1.325154404	-1.173806445	0.240472562		18.17535121	-1.226057083	2.313043536	-0.53006226	0.596068765	0.999634334	Burkholderia_ambifaria		
Burkholderia_anthina	6.49677278087146	-1.52671614146191	1.84360956010429	-0.828112510642188	0.407606785030697		5.831350699	-1.255205744	1.366892968	-0.918291171	0.358466448		5.556351862	1.432802853	2.911867528	0.492056331	0.622679522	0.999634334	Burkholderia_anthina		
Burkholderia_cenocepacia	195.766865594715	0.00292729622992224	0.284527298857546	0.0102882789865019	0.991791285853292	0.996954459509498	204.0273597	0.046291836	0.173069098	0.267476036	0.789102662	0.918193258	187.097664	0.05297053	0.242127973	0.2187708	0.826828594	0.999634334	Burkholderia_cenocepacia		
Burkholderia_cepacia	106.293222279191	-0.11592989402323	0.317563752374084	-0.365060222259457	0.715066452810053	0.945837860725526	80.61838006	0.394306072	0.283191067	1.392367622	0.163811104	0.433071925	77.59262506	-0.114133755	0.230777752	-0.494561345	0.620909794	0.999634334	Burkholderia_cepacia		
Burkholderia_contaminans	31.3811669906023	0.039151200497851	0.550918883112449	0.0710652723984772	0.943345806875618		31.42281412	-0.767467867	0.634239271	-1.210060466	0.226255692		39.0656097	-0.040559008	0.687220932	-0.059018878	0.952937072	0.999634334	Burkholderia_contaminans		
Burkholderia_diffusa	9.49533312383017	1.29847300373118	1.52776268897928	0.849917996491133	0.395370679306451		16.61220495	0.242837614	0.789153458	0.307719128	0.758296064								Burkholderia_diffusa		
Burkholderia_gladioli	78.3101246323681	0.206329938225837	0.252952323017427	0.815687066102264	0.414679138305516	0.832350196756145	93.8867181	0.270915874	0.218125691	1.242017266	0.214230192	0.499782395	123.8243566	-0.705042487	0.63326361	-1.113347547	0.265559193	0.975723786	Burkholderia_gladioli		
